transaction_id,user_id,timestamp,amount,location_city,distance_from_home_km,device_id,transaction_type,merchant_category,is_fraud
TXN_007300,USR_0020,2026-01-15 17:11:45,30.98,Paris,8.33,DEV_020,POS,Electronics,0
TXN_007301,USR_0015,2026-02-28 21:44:42,138.59,Toronto,9.45,DEV_015,POS,Grocery,0
TXN_007302,USR_0052,2026-02-12 01:23:02,34.32,Paris,16.52,DEV_052,Online,Utilities,0
TXN_007303,USR_0028,2026-03-26 13:33:42,60.22,Paris,3.25,DEV_088,Online,Transfer,0
TXN_007304,USR_0087,2026-02-21 12:55:32,12.51,Toronto,2.08,DEV_087,Online,Grocery,0
TXN_007305,USR_0088,2026-03-11 17:21:37,43.85,New York,2.42,DEV_088,POS,Grocery,0
TXN_007306,USR_0027,2026-02-16 06:16:28,28.91,London,10.83,DEV_027,POS,Travel,0
TXN_007307,USR_0014,2026-01-09 09:10:42,708.55,Paris,1539.62,DEV_101,Wire Transfer,Luxury,1
TXN_007308,USR_0097,2026-03-25 00:32:40,32.45,London,12.6,DEV_097,POS,Electronics,0
TXN_007309,USR_0083,2026-03-27 03:05:40,29.21,Mumbai,2.5,DEV_083,POS,Electronics,0
TXN_007310,USR_0092,2026-01-26 07:02:23,91.23,Paris,2.39,DEV_092,POS,Grocery,0
TXN_007311,USR_0051,2026-02-10 00:56:55,48.0,Mumbai,15.83,DEV_076,Online,Luxury,0
TXN_007312,USR_0011,2026-01-17 08:24:43,64.4,Mumbai,6.09,DEV_011,POS,Travel,0
TXN_007313,USR_0038,2026-03-14 16:54:17,13.59,Berlin,2.84,DEV_037,ATM,Grocery,0
TXN_007314,USR_0055,2026-01-01 15:31:48,109.27,Toronto,0.51,DEV_055,POS,Transfer,0
TXN_007315,USR_0003,2026-03-19 18:56:58,59.49,Mumbai,2.01,DEV_003,POS,Electronics,0
TXN_007316,USR_0097,2026-01-05 15:38:04,34.67,London,3.5,DEV_097,POS,Gaming,0
TXN_007317,USR_0071,2026-02-27 01:33:48,18.83,Toronto,4.05,DEV_071,Online,Electronics,0
TXN_007318,USR_0002,2026-03-02 19:53:54,10.21,Tokyo,1.23,DEV_002,Wire Transfer,Electronics,0
TXN_007319,USR_0063,2026-02-19 01:18:46,12.17,Toronto,5.03,DEV_063,POS,Electronics,0
TXN_007320,USR_0075,2026-03-12 05:48:56,269.99,Mumbai,2.44,DEV_075,POS,Transfer,0
TXN_007321,USR_0033,2026-02-24 06:42:51,2584.59,Paris,4623.18,DEV_147,ATM,Gaming,1
TXN_007322,USR_0057,2026-03-30 14:00:03,148.27,London,8.66,DEV_057,ATM,Grocery,0
TXN_007323,USR_0084,2026-02-01 14:44:34,28.08,Paris,0.69,DEV_084,POS,Gaming,0
TXN_007324,USR_0015,2026-02-16 11:32:42,18.2,Toronto,0.43,DEV_015,Online,Gaming,0
TXN_007325,USR_0052,2026-03-11 22:17:03,113.45,Paris,2.41,DEV_052,POS,Gaming,0
TXN_007326,USR_0025,2026-02-01 11:31:21,95.72,London,0.86,DEV_025,Online,Grocery,0
TXN_007327,USR_0076,2026-03-13 12:55:20,157.49,Paris,5.61,DEV_076,Online,Utilities,0
TXN_007328,USR_0055,2026-01-02 03:34:16,18.01,Toronto,6.31,DEV_055,ATM,Travel,0
TXN_007329,USR_0012,2026-01-10 14:50:30,21.89,Paris,6.57,DEV_012,ATM,Transfer,0
TXN_007330,USR_0068,2026-02-20 06:28:04,28.03,Paris,27.43,DEV_068,Online,Gaming,0
TXN_007331,USR_0067,2026-03-29 08:04:44,45.12,Mumbai,8.46,DEV_067,Online,Luxury,0
TXN_007332,USR_0063,2026-01-14 13:58:45,21.71,Toronto,3.93,DEV_063,POS,Luxury,0
TXN_007333,USR_0043,2026-01-18 12:36:13,32.85,Berlin,4.64,DEV_043,POS,Grocery,0
TXN_007334,USR_0026,2026-03-29 22:31:12,33.23,Tokyo,2.06,DEV_026,ATM,Electronics,0
TXN_007335,USR_0008,2026-01-07 23:19:02,223.41,New York,3.4,DEV_008,Online,Utilities,0
TXN_007336,USR_0029,2026-02-07 04:31:37,51.5,Berlin,1.63,DEV_029,Online,Luxury,0
TXN_007337,USR_0001,2026-02-26 05:58:20,73.64,Toronto,15.37,DEV_001,Online,Utilities,0
TXN_007338,USR_0093,2026-02-17 02:14:46,103.87,Berlin,6.95,DEV_093,ATM,Utilities,0
TXN_007339,USR_0010,2026-01-21 20:21:21,69.17,Tokyo,2.28,DEV_010,Online,Luxury,0
TXN_007340,USR_0047,2026-03-17 15:28:59,16.07,Toronto,2.75,DEV_083,Online,Electronics,0
TXN_007341,USR_0086,2026-02-07 17:03:30,13.78,Sydney,8.77,DEV_086,Online,Electronics,0
TXN_007342,USR_0020,2026-03-15 07:30:59,92.64,Paris,2.57,DEV_020,ATM,Travel,0
TXN_007343,USR_0083,2026-01-16 05:51:06,30.56,Mumbai,0.52,DEV_083,Online,Utilities,0
TXN_007344,USR_0082,2026-02-15 19:31:52,80.93,Tokyo,0.35,DEV_082,Online,Utilities,0
TXN_007345,USR_0085,2026-02-02 16:02:49,335.3,Berlin,3.63,DEV_085,POS,Gaming,0
TXN_007346,USR_0079,2026-02-23 06:29:04,42.72,Toronto,3.09,DEV_079,POS,Travel,0
TXN_007347,USR_0092,2026-03-20 14:31:38,10.27,Paris,4.36,DEV_092,Online,Travel,0
TXN_007348,USR_0033,2026-01-28 15:26:21,12.81,London,0.96,DEV_033,Online,Luxury,0
TXN_007349,USR_0043,2026-02-23 01:02:02,28.36,Mumbai,1.07,DEV_043,Wire Transfer,Travel,0
TXN_007350,USR_0027,2026-01-04 13:16:00,61.54,Mumbai,0.17,DEV_027,Online,Gaming,0
TXN_007351,USR_0096,2026-01-15 02:31:59,17.98,New York,4.18,DEV_096,POS,Transfer,0
TXN_007352,USR_0042,2026-02-23 15:49:15,126.75,Tokyo,2.53,DEV_042,ATM,Travel,0
TXN_007353,USR_0023,2026-01-02 19:18:14,54.28,Toronto,0.72,DEV_023,Online,Electronics,0
TXN_007354,USR_0027,2026-02-24 19:08:33,153.34,Mumbai,9.87,DEV_070,Wire Transfer,Utilities,0
TXN_007355,USR_0002,2026-03-23 22:02:08,15.89,Sydney,2.33,DEV_002,POS,Gaming,0
TXN_007356,USR_0040,2026-02-14 06:16:55,17.21,New York,0.68,DEV_040,POS,Gaming,0
TXN_007357,USR_0002,2026-02-16 04:28:09,67.46,Tokyo,20.54,DEV_002,Online,Utilities,0
TXN_007358,USR_0092,2026-03-17 15:37:35,15.75,Paris,13.77,DEV_092,Online,Luxury,0
TXN_007359,USR_0073,2026-01-20 21:26:16,86.18,London,2.29,DEV_073,Online,Luxury,0
TXN_007360,USR_0082,2026-01-26 21:37:32,45.63,London,16.88,DEV_024,POS,Electronics,0
TXN_007361,USR_0018,2026-02-20 04:49:39,138.7,Tokyo,2.2,DEV_018,Online,Gaming,0
TXN_007362,USR_0011,2026-01-09 20:37:22,63.38,Mumbai,4.87,DEV_011,POS,Electronics,0
TXN_007363,USR_0019,2026-01-30 17:41:02,48.95,Mumbai,0.7,DEV_118,Online,Grocery,0
TXN_007364,USR_0006,2026-01-10 02:52:16,43.4,Sydney,0.42,DEV_006,ATM,Utilities,0
TXN_007365,USR_0059,2026-02-04 09:23:04,38.64,Mumbai,6.55,DEV_059,Online,Transfer,0
TXN_007366,USR_0042,2026-01-30 00:03:55,11.7,Tokyo,0.04,DEV_042,Online,Gaming,0
TXN_007367,USR_0039,2026-01-15 17:52:28,41.54,Toronto,10.93,DEV_133,Online,Grocery,0
TXN_007368,USR_0009,2026-01-23 17:04:31,32.34,Sydney,6.5,DEV_009,POS,Electronics,0
TXN_007369,USR_0062,2026-01-26 21:06:54,54.31,Sydney,6.42,DEV_062,Online,Travel,0
TXN_007370,USR_0093,2026-02-17 17:51:27,12.99,Berlin,1.99,DEV_093,POS,Luxury,0
TXN_007371,USR_0050,2026-03-18 12:14:26,63.43,New York,2.48,DEV_050,Online,Luxury,0
TXN_007372,USR_0015,2026-03-30 00:44:28,110.66,Toronto,3.26,DEV_072,POS,Travel,0
TXN_007373,USR_0092,2026-02-24 17:07:18,52.68,Paris,0.71,DEV_092,Online,Electronics,0
TXN_007374,USR_0090,2026-01-09 01:06:54,48.13,Tokyo,5.37,DEV_090,Online,Grocery,0
TXN_007375,USR_0059,2026-03-18 04:32:11,17.72,Mumbai,7.81,DEV_001,POS,Gaming,0
TXN_007376,USR_0046,2026-03-11 09:05:16,55.67,Sydney,0.04,DEV_046,POS,Grocery,0
TXN_007377,USR_0087,2026-01-24 16:16:15,53.99,Toronto,0.59,DEV_087,Online,Luxury,0
TXN_007378,USR_0032,2026-01-05 16:53:23,159.78,New York,7.82,DEV_032,Online,Gaming,0
TXN_007379,USR_0011,2026-02-19 04:02:15,74.76,Mumbai,0.47,DEV_105,POS,Utilities,0
TXN_007380,USR_0010,2026-01-26 19:14:12,45.0,Berlin,0.68,DEV_010,POS,Luxury,0
TXN_007381,USR_0032,2026-03-09 10:00:53,144.69,New York,3.01,DEV_032,Online,Transfer,0
TXN_007382,USR_0072,2026-03-15 16:46:12,48.54,New York,4.16,DEV_072,Online,Electronics,0
TXN_007383,USR_0072,2026-03-21 22:26:54,43.67,New York,6.08,DEV_072,Wire Transfer,Gaming,0
TXN_007384,USR_0026,2026-01-18 14:06:16,41.11,Tokyo,3.24,DEV_086,ATM,Utilities,0
TXN_007385,USR_0018,2026-02-24 21:15:26,51.91,Tokyo,0.35,DEV_018,ATM,Luxury,0
TXN_007386,USR_0040,2026-02-04 17:22:19,131.08,New York,8.64,DEV_040,Online,Gaming,0
TXN_007387,USR_0001,2026-01-27 08:40:42,76.72,London,0.87,DEV_001,POS,Luxury,0
TXN_007388,USR_0089,2026-01-20 10:25:44,1463.2,Berlin,882.34,DEV_143,ATM,Electronics,1
TXN_007389,USR_0086,2026-01-17 16:25:10,149.04,Sydney,1.79,DEV_086,Online,Grocery,0
TXN_007390,USR_0051,2026-03-19 10:28:07,224.86,Mumbai,3.38,DEV_051,POS,Electronics,0
TXN_007391,USR_0094,2026-02-13 21:06:00,24.54,Sydney,5.56,DEV_094,POS,Gaming,0
TXN_007392,USR_0038,2026-03-02 23:11:26,65.08,Sydney,5.36,DEV_133,Online,Travel,0
TXN_007393,USR_0018,2026-03-18 23:39:36,38.74,Tokyo,6.48,DEV_018,POS,Electronics,0
TXN_007394,USR_0023,2026-03-30 02:32:26,90.84,Toronto,1.11,DEV_023,Online,Electronics,0
TXN_007395,USR_0004,2026-03-22 19:43:13,272.49,Paris,7.22,DEV_004,ATM,Gaming,0
TXN_007396,USR_0043,2026-02-01 16:29:17,67.19,Mumbai,0.95,DEV_008,POS,Gaming,0
TXN_007397,USR_0085,2026-02-28 22:14:55,79.27,Berlin,10.06,DEV_085,POS,Transfer,0
TXN_007398,USR_0010,2026-03-22 04:31:34,48.26,Tokyo,0.65,DEV_010,ATM,Travel,0
TXN_007399,USR_0001,2026-01-03 04:52:04,157.23,London,5.7,DEV_001,POS,Utilities,0
TXN_007400,USR_0038,2026-01-05 16:38:55,12.74,Sydney,5.28,DEV_038,Online,Utilities,0
TXN_007401,USR_0060,2026-03-12 09:48:46,37.3,Paris,4.79,DEV_007,POS,Grocery,0
TXN_007402,USR_0004,2026-03-29 12:28:49,99.78,Paris,8.28,DEV_004,ATM,Travel,0
TXN_007403,USR_0091,2026-01-16 13:37:52,53.21,Mumbai,1.63,DEV_091,ATM,Grocery,0
TXN_007404,USR_0085,2026-01-30 06:25:58,28.02,Berlin,0.51,DEV_085,POS,Grocery,0
TXN_007405,USR_0020,2026-03-05 00:18:48,58.77,Paris,0.93,DEV_020,Online,Grocery,0
TXN_007406,USR_0063,2026-01-09 10:40:37,95.47,Mumbai,0.66,DEV_063,POS,Gaming,0
TXN_007407,USR_0099,2026-01-15 12:35:54,79.99,Mumbai,4.66,DEV_099,Online,Grocery,0
TXN_007408,USR_0015,2026-03-07 03:28:57,21.44,Toronto,1.06,DEV_015,ATM,Transfer,0
TXN_007409,USR_0042,2026-03-27 13:39:39,90.31,Tokyo,4.85,DEV_042,POS,Transfer,0
TXN_007410,USR_0008,2026-03-23 03:13:23,46.25,New York,4.53,DEV_008,POS,Travel,0
TXN_007411,USR_0013,2026-02-25 12:55:08,68.81,Berlin,6.14,DEV_013,Online,Transfer,0
TXN_007412,USR_0080,2026-01-17 07:25:42,576.23,Toronto,377.95,DEV_117,Wire Transfer,Transfer,1
TXN_007413,USR_0043,2026-02-20 22:42:33,141.72,Paris,0.18,DEV_043,POS,Electronics,0
TXN_007414,USR_0067,2026-01-04 19:03:45,26.75,Mumbai,6.99,DEV_067,ATM,Transfer,0
TXN_007415,USR_0060,2026-01-10 07:18:09,73.84,Paris,0.14,DEV_060,Online,Travel,0
TXN_007416,USR_0036,2026-01-15 04:26:41,67.26,Paris,1.77,DEV_036,POS,Grocery,0
TXN_007417,USR_0089,2026-02-25 19:07:57,187.51,London,13.85,DEV_027,Online,Gaming,0
TXN_007418,USR_0004,2026-02-26 02:59:37,60.49,Paris,3.07,DEV_073,POS,Electronics,0
TXN_007419,USR_0094,2026-02-13 20:22:26,18.07,Sydney,2.82,DEV_094,Online,Transfer,0
TXN_007420,USR_0021,2026-01-01 13:34:49,46.99,Berlin,11.47,DEV_021,POS,Utilities,0
TXN_007421,USR_0008,2026-01-16 06:13:40,461.08,Toronto,381.6,DEV_006,ATM,Transfer,1
TXN_007422,USR_0064,2026-02-02 18:10:49,28.22,New York,1.76,DEV_064,Online,Transfer,0
TXN_007423,USR_0080,2026-01-01 20:54:00,20.22,New York,1.33,DEV_080,POS,Grocery,0
TXN_007424,USR_0029,2026-01-03 22:17:33,95.73,Berlin,0.91,DEV_029,POS,Luxury,0
TXN_007425,USR_0007,2026-02-17 18:08:05,459.7,New York,1252.98,DEV_019,Wire Transfer,Luxury,1
TXN_007426,USR_0051,2026-03-19 02:19:13,274.94,Tokyo,14.99,DEV_051,Online,Travel,0
TXN_007427,USR_0044,2026-02-11 05:41:47,50.45,Paris,4.74,DEV_044,ATM,Utilities,0
TXN_007428,USR_0026,2026-01-12 13:09:59,83.91,Tokyo,7.24,DEV_026,POS,Electronics,0
TXN_007429,USR_0032,2026-01-25 00:07:41,56.56,New York,6.95,DEV_032,ATM,Grocery,0
TXN_007430,USR_0033,2026-01-26 17:55:29,41.42,London,4.59,DEV_033,POS,Electronics,0
TXN_007431,USR_0036,2026-03-03 09:31:24,112.79,Paris,8.96,DEV_036,Online,Grocery,0
TXN_007432,USR_0090,2026-01-11 12:31:11,88.39,Tokyo,12.33,DEV_090,Online,Travel,0
TXN_007433,USR_0082,2026-01-05 01:53:24,16.93,Tokyo,2.71,DEV_104,POS,Transfer,0
TXN_007434,USR_0025,2026-01-27 22:35:47,24.56,London,5.15,DEV_025,Online,Luxury,0
TXN_007435,USR_0035,2026-03-29 04:03:34,68.57,Mumbai,19.51,DEV_087,POS,Utilities,0
TXN_007436,USR_0093,2026-01-02 03:38:28,50.26,Berlin,0.07,DEV_093,Online,Transfer,0
TXN_007437,USR_0080,2026-02-05 13:39:09,2439.71,Sydney,2801.19,DEV_011,Wire Transfer,Gaming,1
TXN_007438,USR_0087,2026-01-19 02:38:39,117.98,Toronto,4.9,DEV_087,POS,Luxury,0
TXN_007439,USR_0014,2026-01-18 19:42:27,92.81,Sydney,6.16,DEV_014,POS,Transfer,0
TXN_007440,USR_0009,2026-01-30 05:18:45,109.46,Toronto,2.67,DEV_009,ATM,Luxury,0
TXN_007441,USR_0061,2026-01-16 09:34:35,95.42,Berlin,0.95,DEV_061,POS,Travel,0
TXN_007442,USR_0074,2026-03-05 08:02:18,23.93,Tokyo,1.66,DEV_074,Online,Luxury,0
TXN_007443,USR_0079,2026-02-27 07:38:09,114.01,Toronto,5.93,DEV_079,Online,Gaming,0
TXN_007444,USR_0030,2026-01-02 03:23:39,136.41,Sydney,0.29,DEV_030,Online,Grocery,0
TXN_007445,USR_0033,2026-02-09 22:09:48,59.33,London,3.0,DEV_033,Wire Transfer,Luxury,0
TXN_007446,USR_0048,2026-01-25 09:49:16,57.78,New York,1.88,DEV_048,Online,Electronics,0
TXN_007447,USR_0008,2026-03-27 19:58:41,15.56,New York,5.8,DEV_008,POS,Transfer,0
TXN_007448,USR_0018,2026-03-14 10:47:39,69.91,Tokyo,1.85,DEV_018,Online,Utilities,0
TXN_007449,USR_0023,2026-01-15 19:02:47,51.26,Toronto,0.5,DEV_023,POS,Travel,0
TXN_007450,USR_0089,2026-03-04 04:36:38,28.84,London,5.78,DEV_089,Online,Gaming,0
TXN_007451,USR_0025,2026-01-17 02:07:47,126.34,Paris,10.79,DEV_134,Online,Electronics,0
TXN_007452,USR_0019,2026-01-24 13:50:52,65.2,Mumbai,4.88,DEV_019,POS,Travel,0
TXN_007453,USR_0098,2026-01-08 10:54:48,1176.29,Toronto,4055.77,DEV_137,Online,Luxury,1
TXN_007454,USR_0088,2026-02-16 04:38:08,26.46,New York,4.39,DEV_107,POS,Transfer,0
TXN_007455,USR_0067,2026-02-06 01:56:17,47.06,Mumbai,5.3,DEV_067,Online,Grocery,0
TXN_007456,USR_0059,2026-03-21 17:54:20,154.71,Sydney,12.01,DEV_059,POS,Utilities,0
TXN_007457,USR_0059,2026-03-10 04:50:44,51.32,Mumbai,5.06,DEV_059,Wire Transfer,Utilities,0
TXN_007458,USR_0094,2026-01-31 20:58:49,104.68,Sydney,5.9,DEV_094,Online,Luxury,0
TXN_007459,USR_0022,2026-03-17 21:58:31,1266.98,Paris,4617.94,DEV_045,ATM,Gaming,1
TXN_007460,USR_0073,2026-03-06 07:16:14,80.83,London,1.78,DEV_073,ATM,Luxury,0
TXN_007461,USR_0098,2026-03-08 05:55:10,85.37,Tokyo,3.6,DEV_098,Online,Utilities,0
TXN_007462,USR_0050,2026-02-10 19:39:11,124.8,Tokyo,3.76,DEV_050,POS,Gaming,0
TXN_007463,USR_0054,2026-02-07 22:00:11,109.13,Sydney,3.68,DEV_094,POS,Electronics,0
TXN_007464,USR_0071,2026-02-27 20:47:39,22.75,Toronto,3.55,DEV_071,Online,Electronics,0
TXN_007465,USR_0079,2026-03-02 04:24:06,159.19,Toronto,3.82,DEV_079,POS,Luxury,0
TXN_007466,USR_0099,2026-03-04 08:22:17,10.61,Mumbai,1.86,DEV_099,Online,Transfer,0
TXN_007467,USR_0038,2026-03-29 18:21:58,36.28,Sydney,14.11,DEV_038,POS,Travel,0
TXN_007468,USR_0028,2026-02-15 07:14:01,77.57,Berlin,7.95,DEV_028,POS,Gaming,0
TXN_007469,USR_0001,2026-02-22 22:38:09,166.5,London,5.46,DEV_001,Online,Luxury,0
TXN_007470,USR_0030,2026-03-11 09:41:51,62.18,Sydney,1.56,DEV_030,Online,Grocery,0
TXN_007471,USR_0037,2026-01-04 03:20:10,13.6,Berlin,0.45,DEV_073,ATM,Electronics,0
TXN_007472,USR_0040,2026-01-17 04:27:17,224.4,Tokyo,1.07,DEV_040,POS,Electronics,0
TXN_007473,USR_0055,2026-03-10 19:11:06,133.83,Toronto,1.06,DEV_055,POS,Electronics,0
TXN_007474,USR_0008,2026-02-09 20:49:42,246.19,New York,7.05,DEV_008,POS,Utilities,0
TXN_007475,USR_0044,2026-03-03 05:51:26,142.58,Paris,7.62,DEV_044,Online,Gaming,0
TXN_007476,USR_0020,2026-02-02 00:33:29,97.85,Paris,8.28,DEV_020,Online,Electronics,0
TXN_007477,USR_0041,2026-03-10 02:27:35,1426.12,Tokyo,2345.7,DEV_103,ATM,Electronics,1
TXN_007478,USR_0088,2026-02-23 14:44:24,89.29,Mumbai,0.44,DEV_088,POS,Grocery,0
TXN_007479,USR_0068,2026-03-05 10:58:56,124.88,Paris,1.12,DEV_127,Online,Transfer,0
TXN_007480,USR_0034,2026-03-09 18:45:01,1058.78,Mumbai,3792.39,DEV_115,Wire Transfer,Transfer,1
TXN_007481,USR_0086,2026-01-17 06:46:34,20.85,Sydney,1.07,DEV_086,Online,Grocery,0
TXN_007482,USR_0008,2026-01-14 11:06:06,145.26,New York,7.16,DEV_008,Online,Grocery,0
TXN_007483,USR_0032,2026-03-15 01:24:38,107.26,London,4.19,DEV_032,Online,Grocery,0
TXN_007484,USR_0009,2026-02-20 20:45:46,21.42,London,7.0,DEV_009,Online,Luxury,0
TXN_007485,USR_0041,2026-02-06 15:09:41,115.01,London,9.61,DEV_041,Wire Transfer,Electronics,0
TXN_007486,USR_0077,2026-02-21 20:30:09,85.51,Berlin,5.18,DEV_077,POS,Grocery,0
TXN_007487,USR_0079,2026-01-23 09:14:26,145.3,Toronto,1.09,DEV_079,ATM,Electronics,0
TXN_007488,USR_0075,2026-03-20 13:38:23,39.08,Mumbai,2.71,DEV_075,ATM,Luxury,0
TXN_007489,USR_0062,2026-01-13 00:54:45,33.83,Sydney,0.21,DEV_062,Online,Electronics,0
TXN_007490,USR_0012,2026-01-20 13:41:26,29.01,Paris,0.44,DEV_012,Online,Electronics,0
TXN_007491,USR_0044,2026-03-08 02:01:54,231.77,London,14.11,DEV_044,Online,Utilities,0
TXN_007492,USR_0094,2026-02-20 19:17:43,31.32,Sydney,16.76,DEV_143,Online,Gaming,0
TXN_007493,USR_0080,2026-01-08 23:10:12,89.73,New York,5.2,DEV_080,Online,Transfer,0
TXN_007494,USR_0056,2026-03-13 02:22:49,15.37,New York,5.04,DEV_056,Online,Luxury,0
TXN_007495,USR_0061,2026-02-21 02:56:30,61.9,Berlin,3.49,DEV_061,Online,Luxury,0
TXN_007496,USR_0027,2026-02-17 16:27:44,18.44,Mumbai,15.97,DEV_027,POS,Grocery,0
TXN_007497,USR_0026,2026-02-18 07:37:59,88.54,Tokyo,14.33,DEV_026,ATM,Luxury,0
TXN_007498,USR_0064,2026-02-18 15:08:32,65.62,New York,2.29,DEV_064,Wire Transfer,Gaming,0
TXN_007499,USR_0019,2026-01-29 22:34:09,73.12,Mumbai,3.75,DEV_019,Online,Electronics,0
TXN_007500,USR_0034,2026-03-09 14:53:34,60.59,Tokyo,1.95,DEV_034,Online,Transfer,0
TXN_007501,USR_0083,2026-01-09 18:21:58,46.63,Mumbai,4.65,DEV_083,Online,Utilities,0
TXN_007502,USR_0004,2026-03-27 14:09:48,63.8,Paris,9.78,DEV_004,ATM,Grocery,0
TXN_007503,USR_0053,2026-03-04 01:15:59,83.12,Berlin,5.71,DEV_053,ATM,Utilities,0
TXN_007504,USR_0012,2026-03-15 08:20:13,69.59,Paris,5.17,DEV_012,ATM,Luxury,0
TXN_007505,USR_0043,2026-03-07 17:53:36,12.53,Mumbai,11.52,DEV_043,Online,Grocery,0
TXN_007506,USR_0090,2026-01-13 11:01:07,77.84,Tokyo,3.11,DEV_064,Wire Transfer,Travel,0
TXN_007507,USR_0023,2026-02-22 13:00:25,17.79,Toronto,3.88,DEV_023,Online,Luxury,0
TXN_007508,USR_0100,2026-02-25 03:58:21,41.14,Paris,3.91,DEV_100,POS,Electronics,0
TXN_007509,USR_0035,2026-03-31 06:48:01,27.48,Mumbai,0.59,DEV_035,POS,Luxury,0
TXN_007510,USR_0030,2026-03-11 06:31:12,16.08,Sydney,3.02,DEV_098,POS,Transfer,0
TXN_007511,USR_0017,2026-01-04 16:23:16,60.71,Mumbai,1.81,DEV_017,POS,Luxury,0
TXN_007512,USR_0033,2026-02-24 07:05:10,32.31,London,2.25,DEV_033,Wire Transfer,Luxury,0
TXN_007513,USR_0090,2026-03-09 18:29:07,17.39,Tokyo,4.67,DEV_090,POS,Grocery,0
TXN_007514,USR_0070,2026-03-30 17:20:55,401.82,Berlin,4693.79,DEV_136,ATM,Luxury,1
TXN_007515,USR_0071,2026-01-15 17:19:55,39.29,Toronto,6.15,DEV_071,ATM,Luxury,0
TXN_007516,USR_0006,2026-03-03 14:49:50,100.33,Mumbai,15.05,DEV_006,POS,Gaming,0
TXN_007517,USR_0070,2026-01-09 21:15:38,104.45,Sydney,3.24,DEV_070,POS,Gaming,0
TXN_007518,USR_0077,2026-02-03 17:04:38,54.96,Berlin,6.83,DEV_081,Online,Travel,0
TXN_007519,USR_0028,2026-01-01 18:57:11,22.69,Paris,10.9,DEV_028,Online,Utilities,0
TXN_007520,USR_0068,2026-02-08 03:03:18,34.6,Paris,2.3,DEV_056,POS,Gaming,0
TXN_007521,USR_0051,2026-02-25 10:10:23,56.04,Mumbai,0.44,DEV_057,ATM,Grocery,0
TXN_007522,USR_0033,2026-01-16 01:12:59,260.95,London,1.18,DEV_033,Online,Utilities,0
TXN_007523,USR_0050,2026-03-13 02:04:34,86.18,Sydney,10.85,DEV_050,POS,Electronics,0
TXN_007524,USR_0008,2026-03-18 17:50:20,42.93,New York,25.38,DEV_008,Online,Travel,0
TXN_007525,USR_0026,2026-02-06 08:48:09,109.91,Tokyo,1.61,DEV_118,POS,Grocery,0
TXN_007526,USR_0017,2026-03-12 17:44:35,200.97,London,6.78,DEV_017,Online,Luxury,0
TXN_007527,USR_0054,2026-02-28 14:48:19,14.24,Sydney,0.96,DEV_054,ATM,Utilities,0
TXN_007528,USR_0078,2026-02-13 20:33:06,35.12,Sydney,2.58,DEV_115,ATM,Gaming,0
TXN_007529,USR_0048,2026-02-20 04:21:35,36.87,New York,0.74,DEV_137,POS,Electronics,0
TXN_007530,USR_0092,2026-02-26 09:06:25,36.68,Paris,11.2,DEV_092,Online,Utilities,0
TXN_007531,USR_0065,2026-03-08 10:15:44,49.74,London,1.21,DEV_065,POS,Luxury,0
TXN_007532,USR_0036,2026-02-04 04:24:36,41.37,Paris,3.98,DEV_036,Online,Utilities,0
TXN_007533,USR_0080,2026-03-31 01:42:02,32.05,New York,13.11,DEV_080,Online,Grocery,0
TXN_007534,USR_0012,2026-03-12 06:23:40,53.87,Paris,1.7,DEV_012,POS,Transfer,0
TXN_007535,USR_0075,2026-01-07 10:42:11,70.49,Mumbai,0.7,DEV_075,Wire Transfer,Travel,0
TXN_007536,USR_0010,2026-03-29 08:31:01,26.75,Tokyo,1.04,DEV_119,POS,Travel,0
TXN_007537,USR_0031,2026-01-17 15:24:26,137.22,Toronto,18.1,DEV_127,POS,Travel,0
TXN_007538,USR_0077,2026-03-08 02:12:49,88.46,Berlin,1.22,DEV_077,Online,Utilities,0
TXN_007539,USR_0040,2026-01-26 21:35:01,243.6,New York,7.16,DEV_040,Online,Utilities,0
TXN_007540,USR_0053,2026-03-12 10:14:18,86.2,Berlin,8.27,DEV_053,POS,Grocery,0
TXN_007541,USR_0008,2026-03-21 13:38:21,145.0,New York,3.0,DEV_008,Online,Electronics,0
TXN_007542,USR_0070,2026-02-08 21:22:23,98.73,Sydney,3.95,DEV_070,POS,Gaming,0
TXN_007543,USR_0080,2026-02-19 19:07:06,11.56,New York,1.16,DEV_080,POS,Transfer,0
TXN_007544,USR_0008,2026-02-16 21:09:05,16.46,New York,1.56,DEV_008,ATM,Gaming,0
TXN_007545,USR_0056,2026-03-21 07:09:24,40.87,New York,0.07,DEV_056,ATM,Transfer,0
TXN_007546,USR_0095,2026-03-05 06:43:23,53.09,Toronto,1.52,DEV_095,POS,Utilities,0
TXN_007547,USR_0025,2026-01-30 12:12:14,33.89,Sydney,21.2,DEV_025,ATM,Electronics,0
TXN_007548,USR_0071,2026-02-05 14:06:12,174.41,Toronto,0.74,DEV_071,POS,Gaming,0
TXN_007549,USR_0076,2026-03-26 06:44:23,37.4,Paris,14.61,DEV_076,Online,Grocery,0
TXN_007550,USR_0063,2026-01-13 05:06:35,50.28,Toronto,0.41,DEV_019,Online,Transfer,0
TXN_007551,USR_0009,2026-02-20 07:32:48,40.31,London,6.44,DEV_009,POS,Utilities,0
TXN_007552,USR_0044,2026-03-30 19:56:24,185.19,Paris,6.89,DEV_044,POS,Transfer,0
